steps	episodes	elapsed	mean	median	stdev	max	min	low_con_average_q1	low_con_average_q2	low_con_average_q_func1_loss	low_con_average_q_func2_loss	low_con_average_policy_loss	low_con_q1_recent_variance	low_con_q2_recent_variance	low_con_policy_gradients_variance	low_con_policy_gradients_mean	low_con_policy_n_updates	low_con_q_func_n_updates	high_con_average_q1	high_con_average_q2	high_con_average_q_func1_loss	high_con_average_q_func2_loss	high_con_average_policy_loss	high_con_q1_recent_variance	high_con_q2_recent_variance	high_con_policy_gradients_variance	high_con_policy_gradients_mean	high_con_policy_n_updates	high_con_q_func_n_updates	final_x	final_y	final_z	state_reached_diff	state_reached_direction_diff	subgoals_mag_diff	subgoals_direction_diff
1805780	2237	53166.114109277725	-121.21028808752439	-65.14316983090147	136.80712804789187	-0.08055502121015795	-305.67905780969835	-459.14734	-459.33307	6.076734638214111	5.6423091268539425	458.6328173828125	7979.237	8126.9033	0.0	0.0	901640	1803281	15.687153	15.708518	1.105176550745964	1.07925734102726	-18.62970283985138	2884.9963	2880.1614	0.0	0.0	90165	180330	-0.40352771100977813	0.03849464673259084	-0.1219919620133535	1.1820775628253497	0.006783005825615367	0.7932942103773402	0.7574392578770505
1810181	2243	53300.53073453903	-166.60937220466352	-196.70349076253223	101.0404377099818	-0.028550866401495012	-263.8707271057777	-465.28372	-465.73718	5.900929226875305	5.462320618629455	458.65239288330076	7539.1484	7863.2173	0.0	0.0	903841	1807682	19.087933	19.094828	1.1307927614450455	1.084973965883255	-19.054658045768736	2931.643	2934.245	0.0	0.0	90385	180771	-0.4653163605245012	0.48134123617886715	-0.037550030573353044	1.2667262769819396	0.7988534580117461	1.344401710278979	0.5790481972510827
1815186	2248	53446.581590652466	-180.60658745574744	-159.9438849010517	121.62780704555824	-0.02218322893740981	-313.8808550980013	-461.32834	-461.9123	6.084742052555084	5.741542184352875	460.01987731933593	8272.335	8393.894	0.0	0.0	906343	1812687	18.04917	17.997736	1.0641333025693893	1.047161738872528	-18.873235983848573	3245.5234	3243.1328	0.0	0.0	90635	181271	-0.04591212109212284	0.11816307041366159	0.17975785174761016	1.349192208780044	-0.48036981392062705	2.062729287724225	0.11841052589301472
1820193	2255	53594.058665275574	-200.50779962965217	-231.9309529121383	113.63659877394836	-0.05041888382233166	-310.7497653135121	-466.7527	-466.75925	6.084373313188553	5.551552802324295	459.81138885498046	10055.658	9854.871	0.0	0.0	908847	1817694	18.140263	18.158121	1.1022624278068542	1.064612604379654	-19.702870225906373	2917.0034	2919.5735	0.0	0.0	90886	181772	-0.8992716172946553	0.46603103728725137	0.11477139307425599	1.8323891557176153	-0.9833330532777717	0.010890817694104035	0.9999994161418071
1825200	2262	53749.306403398514	-182.3521349112822	-183.3701576486039	83.48673710715057	-0.09274246983294714	-310.7497653135121	-457.2066	-457.2766	6.180083429813385	5.820887877941131	461.35040588378905	8213.225	8262.74	0.0	0.0	911350	1822701	18.243305	18.20882	1.1132896310091018	1.0798518633842469	-18.049156975746154	2941.4492	2933.7537	0.0	0.0	91136	182272	-0.9718068914312725	0.4856179669169418	0.07117396981726598	1.7184088571010934	0.5168298720406488	0.0028946738318748645	0.9999989601913057
1830206	2268	53901.981786966324	-194.18723971418345	-197.4594662094426	87.086169664256	-0.08015674213576787	-300.3416761453793	-476.52838	-476.64175	6.901906659603119	6.362842204570771	462.5146029663086	17000.684	17363.945	0.0	0.0	913853	1827707	18.067066	18.05465	1.131351165175438	1.098009917140007	-18.326993288993837	2734.7266	2739.133	0.0	0.0	91386	182773	0.19665369171389102	0.6368509757623657	-0.2822515753483906	1.7413126349622734	-0.04903435374432073	0.009152259809181735	0.9999862205871245
1835212	2274	54049.46494078636	-175.40764382740994	-209.3239458023309	101.29555702289639	-0.08150107739863402	-327.2396895578667	-464.0905	-464.187	6.518289871215821	6.1672565817832945	462.9271517944336	10265.426	10558.994	0.0	0.0	916356	1832713	17.48274	17.504559	1.0895113974809647	1.0335623329877854	-17.663221797943116	2928.316	2937.5962	0.0	0.0	91637	183274	-1.0862559832418035	-0.024002830463123348	-0.17233620313225118	1.6706071880597297	0.9770791383277617	0.006228031259687487	0.9999996850961702
1840218	2280	54210.827023506165	-198.9369910047485	-191.69069859214397	65.49258595678796	-123.6361142999763	-303.3396196446016	-468.92374	-469.84833	6.488016927242279	5.853614726066589	462.5009429931641	11087.816	11808.245	0.0	0.0	918859	1837719	11.454696	11.499903	1.0598271721601487	1.0450090074539184	-19.094983134269714	2873.4082	2873.271	0.0	0.0	91887	183774	-0.2706111549889536	0.24628051847438925	-0.3165514859634765	1.4794401600365776	0.4690380848276366	0.006483057814870388	0.9999925108412139
1845224	2286	54352.95701146126	-151.34665153261554	-180.03214400843342	113.30505706694403	-0.05283968501412122	-310.99233304979805	-467.9728	-468.69025	6.745384355783463	6.2677804732322695	460.4117819213867	12400.728	13139.88	0.0	0.0	921362	1842725	16.454638	16.52197	1.0486612075567245	1.0235902571678162	-18.693199100494386	2870.2637	2882.541	0.0	0.0	92137	184275	-0.7968130922736487	0.8999220543053366	0.04171303911006308	1.5643287185195542	-0.6447234090427443	0.018554254111759958	0.9999588973937934
1850231	2293	54504.06350803375	-136.77728681593658	-135.39741950991123	113.26010030146566	-0.08410185858469961	-297.4033588999603	-470.33743	-470.53745	6.425418753623962	5.935647599697113	465.2938241577148	11726.311	11823.339	0.0	0.0	923866	1847732	20.826015	20.851734	1.033888313770294	1.0354714399576188	-18.637489128112794	2977.605	2982.9155	0.0	0.0	92388	184776	-0.7341093721895842	0.7237674441554001	-0.02330079992937395	1.813588403716127	-0.8794779521633529	0.009583336544080058	0.9999968375006272
1855238	2300	54661.73742222786	-181.2675088072547	-160.32597158445955	103.95500193158175	-0.08060722002079841	-327.2396895578667	-475.7942	-476.36606	6.690260820388794	6.144536324739456	466.1538482666016	12839.13	13131.364	0.0	0.0	926369	1852739	16.33747	16.212032	1.0112928500771523	1.001278468966484	-18.667915124893188	2702.8276	2706.9631	0.0	0.0	92638	185276	-0.45203172913977807	0.20485836798158408	-0.3211836381013269	1.7251841420203053	0.7962233944550487	0.001046680465606482	0.9999999326338057
1860244	2306	54822.876920223236	-213.97154405435566	-219.97739830675724	70.41721851064793	-114.21330876936793	-318.6949437738812	-474.13837	-473.5103	6.870927062034607	6.426674163341522	468.96095489501954	13969.486	13575.732	0.0	0.0	928872	1857745	19.272877	19.323421	1.0416091763973236	1.0170877373218536	-18.45065193414688	2916.08	2914.45	0.0	0.0	92888	185777	-0.02680306623805062	-0.022556679580193473	-0.3513110750648287	1.7686490361828855	-0.5101849460985122	0.008039886164759332	0.9999923572367762
1865250	2312	54957.35362648964	-116.95571354328307	-126.96176518270823	113.26278606129272	-0.019907725664559086	-310.7497653135121	-480.25906	-480.71268	7.243568677902221	6.674004571437836	471.4544421386719	15093.239	15246.041	0.0	0.0	931375	1862751	15.999758	15.92191	0.9797526711225509	0.9294597119092941	-18.799480051994323	2683.0562	2675.7651	0.0	0.0	93138	186277	-0.444230836195744	0.8889868518611401	0.14739251891059735	1.7228745204567968	0.34576830659210295	0.0023594595915381322	0.9999991743616632
1870255	2317	55116.885585308075	-201.1764022634193	-183.55628071727068	66.6652352499521	-116.00457244968835	-320.6373184670225	-476.20026	-476.59	7.0695678639411925	6.651460411548615	471.3302346801758	16200.8545	15382.217	0.0	0.0	933878	1867756	17.940033	17.941921	0.9851919275522232	0.9647845423221588	-18.546821236610413	2730.5088	2729.605	0.0	0.0	93389	186778	-0.6701895913613778	0.5627300822819259	-0.21267391406658387	1.6640620349380089	0.33247574623187676	0.0028390042002149644	0.999998705536845
1875260	2322	55272.490234375	-187.73833352454054	-177.9420284270569	94.23207660432428	-0.06788553775076472	-311.86103069299594	-481.70786	-482.2733	7.507429349422455	6.901919195652008	477.3943960571289	20354.857	21592.648	0.0	0.0	936380	1872761	19.444437	19.436121	0.9419316276907921	0.9433841490745545	-17.955386152267454	2888.4639	2891.6636	0.0	0.0	93639	187278	-0.36779524492127535	-0.06460533007260882	-0.4183156290921062	0.823477366529288	0.8476535421524151	2.0720835492998946	-0.41195833832421236
1880265	2327	55421.82143449783	-181.25658406687182	-186.14614899392197	119.46976683401392	-0.03467126518720923	-327.2396895578667	-485.64224	-485.86142	7.403945751190186	6.996916188001633	478.43254486083987	22869.469	22880.947	0.0	0.0	938883	1877766	18.686125	18.688417	0.9503741037845611	0.9566956973075866	-18.601825590133668	2627.893	2625.5066	0.0	0.0	93889	187779	-0.3957731672776661	0.1328063630038303	-0.49750420510431703	1.3932352020881014	-0.5112380951327092	0.0056672584593711	0.9999938891906631
1885270	2332	55563.71882915497	-143.67495657172324	-158.18666796224687	116.01632078861093	-0.07912559748812756	-311.5882811806145	-492.03122	-492.06857	7.695855748653412	7.2290461945533755	479.6310043334961	34570.223	35816.15	0.0	0.0	941385	1882771	20.180004	20.219425	0.9524767053127289	0.9105740225315094	-18.14805918931961	2742.2974	2747.1484	0.0	0.0	94139	188279	-0.941938557284013	0.8031681219153382	-0.12923588075933912	1.7196896414759515	-0.25848525749710927	0.009477237437170057	0.9999858288734649
1890276	2338	55714.40245318413	-145.39108007981508	-142.80935141739297	93.33038805090641	-0.0819562606527421	-301.56086038919983	-490.03186	-490.0799	7.53071031332016	7.01907354593277	480.71672393798826	19757.97	20015.496	0.0	0.0	943888	1887777	17.612192	17.620594	0.9249073481559753	0.9133747988939285	-17.831351070404054	2432.299	2426.915	0.0	0.0	94390	188780	-0.8004466035699106	0.5742436822664843	0.057642554642606036	1.740811336834839	-0.8476203390185055	0.0019488223791861098	0.9999998235787544
1895282	2344	55867.303179740906	-185.481997504887	-186.49177315007546	112.54280362218175	-0.08048434702639795	-310.8389412335253	-489.92438	-490.76276	8.187766571044921	7.705086283683777	481.0074176025391	20270.402	21011.746	0.0	0.0	946391	1892783	16.674038	16.749056	0.9529759019613266	0.9005208176374435	-18.393720548152924	2657.2598	2649.5288	0.0	0.0	94640	189281	-1.0861027323468024	-0.026921583416882333	-0.17247632927112078	1.5503837589295786	-0.52861630013727	0.003687369716800658	0.9999979620269213
1900289	2351	56021.425946712494	-167.7257314516085	-129.7014748189307	123.10856184180193	-0.0628850151426641	-308.76688166034	-495.9758	-495.9723	8.686904346942901	8.065145635604859	483.90149475097655	21594.13	21510.564	0.0	0.0	948895	1897790	18.15324	18.126741	0.9389231014251709	0.9293778812885285	-17.537039437294005	2458.5193	2441.2837	0.0	0.0	94890	189781	-1.0861327382672208	-0.0239353916986762	-0.17240995363285117	1.2832529088157023	0.0696962867075645	0.003164305665825303	0.9999969745620728
1905295	2357	56172.00785064697	-187.40682480227107	-197.88802037078153	119.20954318396616	-0.07964434654207767	-327.324063175892	-491.40472	-492.29352	8.435154819488526	7.713004555702209	485.46322357177735	16560.367	17425.502	0.0	0.0	951398	1902796	17.319078	17.360374	0.9410772919654846	0.8775057834386826	-17.288377003669737	2554.3047	2560.0938	0.0	0.0	95141	190282	-0.3585351708681165	0.13108336363130757	0.3830572406660391	1.5185250452374766	0.28616734213374295	0.0016143178801597254	0.999999481202107
1910300	2362	56312.78215956688	-143.86747240373518	-147.3154763888432	119.60449521408964	-0.001531316287400515	-310.83065078754487	-492.15808	-492.43912	8.517398433685303	7.753883731365204	485.1126531982422	16168.656	16110.5205	0.0	0.0	953900	1907801	16.180063	16.254684	0.9103604751825333	0.8821748298406601	-17.44573943376541	2529.5854	2522.6821	0.0	0.0	95391	190782	-0.9409909214357367	0.2433580766622354	0.30777525575489184	0.43834251095757726	0.9548901436203726	1.6101998990881063	0.4102519006308572
1915305	2367	56468.696880578995	-168.23081323801773	-172.21278378316538	86.06932290397472	-0.02267847100547486	-310.7497653135121	-494.50598	-494.60724	8.928906393051147	8.557085280418397	486.1763708496094	22780.234	23011.078	0.0	0.0	956403	1912806	15.040602	15.060857	0.8912694090604782	0.8800582760572433	-17.882605080604552	2441.6924	2435.6006	0.0	0.0	95641	191283	-0.2437716600147425	0.5440602021253513	0.0678323975351458	1.7185183146343668	-0.7360537208680633	0.003049511200975267	0.9999992785586992
1920311	2373	56616.990854501724	-158.9474360131835	-179.7246997934409	102.99787101144143	-0.04401282409282675	-310.8273484652598	-489.77924	-490.28665	7.690179188251495	7.187762131690979	482.64120513916015	16935.137	16941.723	0.0	0.0	958906	1917812	15.246271	15.289951	0.8544008606672286	0.8369715887308121	-16.466413822174072	2344.5903	2340.8457	0.0	0.0	95892	191784	-0.342094833999501	-0.42366308048986856	0.09854410637142408	1.7100038528947283	0.9866019993670567	0.0021829992211502124	0.9999999783112834
1925318	2380	56772.14676809311	-207.091175887032	-203.19297405430126	95.74956850015958	-0.06192190808657766	-311.7513460557362	-495.64993	-495.57745	7.406921117305756	6.787615540027619	487.47926940917966	61933.105	65991.055	0.0	0.0	961409	1922819	16.283344	16.286322	0.8490803518891334	0.8170700305700302	-16.51596586227417	2419.793	2426.233	0.0	0.0	96142	192284	-0.8266981530529817	0.2701571029782668	-0.35823470032028515	1.3795419349044282	-0.2772147990750529	2.915220904302667	-0.7506318340672851
1930324	2386	56925.365604400635	-186.33127092151224	-211.5918740759665	78.72643549123927	-0.056494200075082365	-269.34991902759657	-508.12012	-507.99026	8.244901561737061	7.377364983558655	489.1164660644531	79795.375	79765.45	0.0	0.0	963912	1927825	14.79157	14.793381	0.8820616674423217	0.8181260752677918	-17.04359209537506	2199.501	2194.3657	0.0	0.0	96392	192785	-0.5240920421166857	0.40876719552567087	-0.42411858198544583	1.7188019818596358	-0.8452537504791808	0.0026537678790972833	0.9999996596541324
1935329	2391	57060.193442583084	-109.36758148013612	-117.1289116417685	106.8397229685397	-0.07603827291013295	-280.4391393772062	-493.98938	-494.40836	8.167553687095642	7.5702934217453	487.46720825195314	29502.277	29703.316	0.0	0.0	966415	1932830	14.443065	14.435657	0.8341735225915908	0.8124777325987815	-16.855617184638977	2330.826	2331.2866	0.0	0.0	96642	193285	-0.9578084847230226	0.9308919041909349	0.6075944444911148	0.9793681041136598	0.8663442056727458	1.8011305822640158	0.20750764433773225
1940335	2397	57197.397951602936	-131.83492194127686	-146.53652507047767	127.95105362056918	-0.03128519336609146	-314.33703645180856	-493.11087	-492.5232	8.414261889457702	7.709583611488342	490.54966033935546	21324.096	18970.074	0.0	0.0	968918	1937836	13.723558	13.721097	0.8268497860431672	0.8007706150412559	-16.69955041885376	2199.2693	2205.7534	0.0	0.0	96893	193786	-0.8699760766501698	0.6971903438990363	0.13155247024746397	1.4494513662096622	-0.8335243912711242	0.0002591389928684765	0.9999999951217333
1945342	2404	57344.35369896889	-155.59068105281008	-165.3684691246517	99.9466191633159	-0.08505127307660462	-297.0773001165558	-494.3803	-494.83313	7.811602437496186	7.434520807266235	491.0095574951172	19230.889	19133.227	0.0	0.0	971421	1942843	13.44892	13.5452175	0.8113859561085701	0.8045650872588158	-16.183465303611012	2258.2043	2250.042	0.0	0.0	97143	194287	0.22337472574705464	0.5439399364810866	0.627162712068202	1.4342595419839728	-0.6465783478817242	0.0007324345870994908	0.9999999241199223
1950348	2410	57498.696445941925	-181.97409124665626	-179.66844877609321	95.31880531484912	-0.051627087911480914	-327.3243730171623	-495.07944	-494.97	7.823188698291778	7.360738404989243	489.4887225341797	19718.746	20157.871	0.0	0.0	973924	1947849	13.780006	13.7508545	0.822186293900013	0.7866433793306351	-16.15301432132721	2075.9978	2073.7751	0.0	0.0	97393	194787	-0.08683969548860715	0.6043901678951125	0.02502240813474188	1.7117335273234653	-0.11087465087888781	0.0037734114335249	0.9999976000920625
1955355	2417	57656.287175655365	-222.02245502458274	-226.72787933865482	91.35552011725513	-0.081758371168905	-310.75334306224505	-505.94885	-505.42682	7.9901809000968935	7.565301356315612	489.8877456665039	27919.172	25240.785	0.0	0.0	976428	1952856	14.0609255	14.0489435	0.7718038803339005	0.7565262717008591	-16.628296298980715	2362.7588	2374.699	0.0	0.0	97644	195288	-0.7644570617501494	0.9910707978737259	0.21707266501400957	1.7141082587077152	0.9546272821882311	0.0020771827819317697	0.9999999348819026
1960361	2423	57806.696168899536	-146.24659148672256	-176.5669713012976	88.07657145469318	-0.0642751030723152	-258.2894474512805	-502.45358	-502.81943	7.86365715265274	7.393663024902343	492.51066497802736	23531.223	23641.84	0.0	0.0	978931	1957862	13.46667	13.407769	0.7818744292855263	0.7806572723388672	-15.936727652549743	2097.3699	2098.7937	0.0	0.0	97894	195789	-0.9866971370970596	0.5474831890122378	0.02703755080693626	1.1346995383861773	-0.8715018005092593	2.3695402024391585	-0.43185176039127515
1965371	2433	57962.93061685562	-144.20542021293787	-137.4747870224228	61.172057056270134	-0.08119216714949645	-214.52745073734084	-492.9086	-493.19626	8.142876431941986	7.516652765274048	489.67943359375	24681.504	24950.543	0.0	0.0	981436	1962872	16.680452	16.671883	0.7374244791269302	0.7275131809711456	-16.03082621783018	2188.3196	2185.5535	0.0	0.0	98145	196290	-1.0861599749873865	-0.026453545246090893	-0.1725295011418303	1.6113530053600194	0.5568477759630236	0.0012557070580863957	0.9999997905094593
1970377	2439	58118.65818333626	-207.53329758619302	-203.78337894986038	100.07390455254063	-0.07601674049999041	-327.3243730171623	-494.231	-494.89264	8.44560555934906	7.924498262405396	487.7867449951172	20615.996	21073.27	0.0	0.0	983939	1967878	13.875977	13.924617	0.7474880519509316	0.7165784355998039	-15.29742823123932	2078.1118	2076.2124	0.0	0.0	98395	196790	-0.9759586765881924	0.7280421334976372	-0.3319442170005269	1.6710905971607803	0.2994733645690535	0.0012569526749997449	0.9999997424865265
1975386	2448	58267.994708538055	-146.75958245538732	-155.59445489520408	91.98080139528682	-0.08099178153125938	-310.7497653135121	-491.6116	-491.70374	8.038804681301118	7.407519519329071	488.0050625610352	16947.12	17026.129	0.0	0.0	986443	1972887	12.799608	12.820188	0.7318687450885772	0.7336097493767738	-14.892605571746826	1987.8082	1987.4703	0.0	0.0	98645	197291	-0.9078488968211307	0.5304032036968003	0.1859883339146906	0.7478078383068565	0.955776290837717	1.405501852309428	0.5629537785991741
1980392	2454	58402.37776851654	-139.06207574327436	-147.71012515576703	134.69194792015304	-0.06931554376572548	-310.8389412335253	-495.90366	-496.0655	7.711774559020996	7.18651202917099	489.67729125976564	20602.992	20397.857	0.0	0.0	988946	1977893	14.754221	14.743518	0.7120710435509682	0.7081117025017738	-15.406454164981842	1993.877	1998.1008	0.0	0.0	98896	197792	-0.9885814340454057	0.2874790405374117	-0.01767775532624183	1.4610629957928003	-0.996802318009488	0.0052695606690065675	0.9999999584710175
